id,price,bedrooms,bathrooms,sqft_lot,floors,grade,sqft_above,yr_built,lat,long,city_area
6431000270,565000.0,2,1,4080,1.0,7,960,1911,47.6893,-122.349,Green Lake and Phinney Ridge
2225059214,1578000.0,4,3,51836,2.0,12,4670,1988,47.635,-122.164,Bellevue - Northeast
7694800270,636000.0,3,2,2770,2.0,8,1770,2007,47.6664,-122.131,Redmond - South
2171400197,350000.0,5,3,5500,1.0,8,1550,2004,47.4938,-122.255,Skyway
2473400340,320000.0,3,2,9380,1.0,7,1130,1978,47.4525,-122.162,Fairwood
3530490070,210000.0,2,2,5680,1.0,8,1440,1978,47.3825,-122.319,Des Moines and Normandy Park
1932300075,245000.0,2,1,5900,1.0,7,1050,1950,47.5326,-122.376,Seattle - Delridge
2525000510,328000.0,3,2,7650,1.0,7,1130,1983,47.4818,-122.161,Renton - North
1853000510,985000.0,4,2,37769,2.0,11,4230,1989,47.7287,-122.077,Bear Creek and Greater Sammamish
1742800060,501000.0,3,2,7972,1.0,8,1370,1976,47.4908,-122.225,Renton - South
2723089104,315000.0,3,2,17424,2.0,7,1540,1992,47.4429,-121.759,"Duvall, Carnation, Skykomish, and Northeast King County"
2619950350,403000.0,3,3,8354,2.0,8,2090,2012,47.7336,-121.965,"Duvall, Carnation, Skykomish, and Northeast King County"
4021100045,550000.0,3,2,17950,2.0,8,2110,1934,47.7591,-122.28,Kenmore and Lake Forest Park
731500200,347500.0,4,2,3562,2.0,9,2156,2012,47.3591,-122.201,Kent - South
2591820310,365000.0,4,2,8893,2.0,8,2070,1986,47.4388,-122.162,Fairwood
3626039299,588000.0,3,1,8167,1.0,8,1270,1951,47.7004,-122.368,Seattle - Ballard
9346980140,605000.0,3,2,7400,1.0,8,1260,1977,47.5633,-122.131,Bellevue - South
6613000140,1300000.0,3,3,5979,2.0,9,2290,1937,47.6585,-122.273,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
8159610060,233000.0,3,2,9177,1.0,7,1400,1974,47.3415,-122.272,"Lakeland, Algona, Pacific, and Milton"
7830800339,360000.0,4,2,17715,2.0,8,2210,1997,47.3818,-122.2,Kent - Central
1588600045,459000.0,2,2,4887,1.0,6,1020,1929,47.695,-122.366,Green Lake and Phinney Ridge
826069046,740000.0,3,2,72745,1.0,9,2100,1995,47.7479,-122.062,Bear Creek and Greater Sammamish
1771000890,305000.0,3,1,9750,1.0,7,1160,1967,47.7422,-122.073,Bear Creek and Greater Sammamish
3300701170,395000.0,3,1,4000,1.0,6,900,1925,47.6921,-122.38,Seattle - Ballard
7340500270,560000.0,4,2,6000,2.0,8,2940,2000,47.7533,-122.198,Bothell and Woodinville
9277200111,650000.0,4,2,5070,1.0,7,1300,1963,47.5793,-122.402,Seattle - West Seattle
293720140,449950.0,3,2,4912,2.0,7,2170,2003,47.7767,-122.239,Kenmore and Lake Forest Park
579003610,517500.0,3,2,5200,1.0,7,1250,1940,47.6988,-122.387,Seattle - Ballard
1138020200,435000.0,4,2,6460,1.0,7,1070,1970,47.7121,-122.214,Kirkland - South
3432500200,329999.0,3,1,6908,1.0,6,800,1952,47.7447,-122.313,Shoreline
1563102435,950000.0,3,2,4200,1.0,8,1140,1960,47.5671,-122.405,Seattle - West Seattle
3959400710,447000.0,3,1,6001,1.0,7,1230,1944,47.5646,-122.317,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
8682300890,699800.0,2,2,6600,1.0,8,2380,2010,47.717,-122.02,Bear Creek and Greater Sammamish
4385700765,850000.0,3,2,3850,1.0,7,770,1911,47.6374,-122.279,"Montlake, Madison Park, and Madrona"
5149300200,316500.0,3,2,14250,1.0,7,1070,1979,47.3272,-122.355,Federal Way - Central
9323600060,942500.0,5,4,9612,1.0,9,2030,1981,47.5511,-122.157,Bellevue - South
9273200140,1310000.0,2,2,3938,2.0,10,2910,1991,47.5912,-122.384,Seattle - West Seattle
9542300320,856600.0,4,2,13430,1.0,9,2400,1964,47.5987,-122.178,Bellevue - West
770000045,405600.0,5,2,4000,2.5,8,2830,1918,47.5132,-122.262,Seattle - Rainier Valley and Rainier Beach
6979900390,565000.0,4,2,22594,2.0,8,2440,1996,47.6333,-121.97,Bear Creek and Greater Sammamish
6379500159,400000.0,3,2,1149,2.0,8,1050,2008,47.5818,-122.387,Seattle - West Seattle
826079094,330000.0,3,2,218252,1.0,7,1400,1997,47.7576,-121.934,"Duvall, Carnation, Skykomish, and Northeast King County"
8856940060,374950.0,4,3,4683,2.0,7,2730,2005,47.3608,-122.043,Maple Valley
2972300060,405300.0,3,3,7939,1.0,7,1610,1983,47.4987,-122.166,Renton - North
3575200070,560000.0,3,2,31400,2.0,8,2060,1984,47.6216,-122.056,Sammamish
8146100270,824000.0,4,2,9864,1.0,8,1290,1961,47.6051,-122.195,Bellevue - West
8648200030,260000.0,3,2,10968,1.0,7,1100,1984,47.363,-122.08,Covington
208500160,760000.0,4,2,6099,1.0,8,1470,1965,47.6777,-122.287,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
1196003428,405000.0,3,2,12750,2.0,10,2360,1995,47.3384,-122.336,Federal Way - Central
5104450990,429900.0,4,2,8625,2.0,8,2640,1987,47.4598,-122.15,Renton - North
3343901234,341500.0,3,2,7223,1.0,7,1130,1961,47.5089,-122.189,Renton - North
226039214,465250.0,5,2,7642,1.5,7,1940,1957,47.7751,-122.38,Shoreline
1623300160,450000.0,2,2,3000,1.5,7,1100,1912,47.6797,-122.362,Green Lake and Phinney Ridge
2205500575,390000.0,3,1,10800,1.0,7,1200,1955,47.5771,-122.144,Bellevue - Central
4040800810,420000.0,3,2,8030,1.0,8,1000,1963,47.6188,-122.114,Bellevue - Northeast
2612000390,269950.0,3,2,4838,2.0,8,1730,2002,47.4802,-122.279,Tukwila
3814400125,493000.0,4,2,2874,1.0,7,1060,1910,47.6101,-122.295,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
7300400060,370000.0,4,2,5880,2.0,9,2710,1998,47.3314,-122.172,Auburn - North
1954700695,2250000.0,5,4,9453,1.5,10,3100,1905,47.6196,-122.286,"Montlake, Madison Park, and Madrona"
7230200340,305000.0,3,1,23680,1.0,7,1250,1967,47.475,-122.11,"East Highlands, Hobart, and Greater Maple Valley"
3191000240,400000.0,3,2,8219,1.5,6,970,1938,47.7146,-122.217,Kirkland - South
1139000069,320000.0,3,2,1221,2.0,8,1050,2009,47.7073,-122.356,Seattle - Ballard
5693500270,715000.0,4,1,4800,2.0,7,2000,1911,47.6583,-122.351,Fremont and Wallingford
686500030,650000.0,6,3,10003,1.5,8,3610,1966,47.6261,-122.125,Bellevue - Northeast
8731901940,218000.0,5,2,8040,1.0,8,1930,1966,47.3109,-122.376,Federal Way - Dash Point and Southern Rim
2688100071,500000.0,2,1,5400,1.0,7,1280,1964,47.6949,-122.371,Green Lake and Phinney Ridge
2423069155,460000.0,4,2,40419,1.0,7,2090,1984,47.4691,-121.993,Newcastle and Four Creeks
2329500260,232500.0,3,2,9887,1.0,7,1140,1969,47.3289,-122.327,Federal Way - Central
2608300030,408200.0,3,2,5761,2.0,7,1800,1990,47.5293,-122.363,Seattle - Delridge
1494300060,522000.0,3,2,8400,1.0,7,1400,1980,47.6792,-122.115,Redmond - North
7504101230,675000.0,4,2,11120,2.0,9,2810,1982,47.6337,-122.044,Sammamish
8081020370,1355000.0,4,4,11000,1.0,11,2260,1999,47.5506,-122.134,Bellevue - South
1446800511,249950.0,4,1,7980,1.5,6,1330,1952,47.492,-122.333,Burien
1623049062,210000.0,2,1,34133,1.0,6,750,1950,47.4781,-122.294,Seatac
6145601000,429950.0,4,1,7216,1.0,7,1090,1947,47.7041,-122.355,Green Lake and Phinney Ridge
205000520,737500.0,4,2,36276,2.0,9,3200,1993,47.6304,-121.994,Bear Creek and Greater Sammamish
3885805935,710000.0,4,2,9000,1.0,8,1740,1958,47.6815,-122.198,Kirkland - South
7852020640,470000.0,3,2,4700,2.0,8,2100,1999,47.5341,-121.867,Snoqualmie and North Bend
6838800140,1100000.0,4,4,40097,1.0,12,4270,1993,47.7354,-122.078,Bear Creek and Greater Sammamish
4083305445,650000.0,3,2,2720,1.5,7,1340,1913,47.6518,-122.335,Fremont and Wallingford
7855801610,1216000.0,4,2,8684,1.0,9,1680,1967,47.5619,-122.162,Bellevue - South
7940700260,422120.0,3,2,4534,2.0,8,1630,1987,47.7148,-122.205,Kirkland - South
8854100350,625000.0,5,2,15085,2.0,9,2990,2007,47.746,-122.218,Bothell and Woodinville
4365200860,385200.0,4,1,7740,1.5,6,1550,1954,47.5222,-122.375,Seattle - Delridge
3904980030,500000.0,3,2,4964,2.0,8,1690,1989,47.5756,-122.01,Sammamish
7843500070,308000.0,4,2,12243,2.0,8,1960,1989,47.3405,-122.058,"Enumclaw, Black Diamond, and Southeast King County"
6067900060,565000.0,3,3,9966,1.0,8,1360,1977,47.5433,-122.185,Bellevue - South
7202340960,581000.0,3,2,4438,2.0,7,2600,2004,47.6799,-122.034,Bear Creek and Greater Sammamish
1786640070,361000.0,3,2,8698,1.0,8,1950,1999,47.39,-122.153,Kent - East
259600260,345000.0,3,1,7210,1.0,7,1250,1964,47.6329,-122.121,Bellevue - Northeast
7234600903,419000.0,2,2,1253,2.0,8,840,2008,47.6124,-122.309,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
4307350200,347000.0,3,2,4308,2.0,7,1680,2004,47.4802,-122.179,Renton - North
3276930400,625000.0,4,2,36085,2.0,9,2220,1989,47.5839,-121.991,Sammamish
4045100075,2400000.0,4,4,15188,2.0,11,3090,1999,47.5602,-122.227,Mercer Island and Point Cities
1421069208,379000.0,3,3,17852,2.5,8,2660,2014,47.3077,-122.011,"Enumclaw, Black Diamond, and Southeast King County"
4057300200,310000.0,3,2,3323,2.0,7,1150,1988,47.5707,-122.017,Sammamish
1922059135,250000.0,2,2,5500,1.0,6,1130,1941,47.3839,-122.225,Kent - Central
5014600240,682000.0,5,3,5000,2.0,9,2760,2005,47.539,-122.188,Newcastle and Four Creeks
1565900070,246500.0,3,2,8919,1.0,7,1430,1992,47.2118,-121.983,"Enumclaw, Black Diamond, and Southeast King County"
3121059033,325000.0,3,1,57381,1.5,5,1490,1932,47.2597,-122.228,Auburn - South
6799300270,310950.0,4,2,4997,2.0,8,2030,2004,47.393,-122.184,Kent - Central
2021200370,1100000.0,3,2,5000,2.0,9,1890,1931,47.6347,-122.396,Magnolia and Interbay
726049190,287500.0,3,1,7200,1.0,7,1130,1954,47.7493,-122.351,Shoreline
726049190,431000.0,3,1,7200,1.0,7,1130,1954,47.7493,-122.351,Shoreline
4006000251,226000.0,3,1,5000,1.0,6,970,1968,47.5282,-122.279,"Seattle - South Beacon Hill, Georgetown, and South Park"
3362400640,825000.0,3,2,3090,1.5,7,1510,1926,47.682,-122.348,Green Lake and Phinney Ridge
1610000016,175000.0,4,1,6030,1.5,6,1300,1947,47.4778,-122.286,Tukwila
7376300060,465750.0,3,2,10350,1.0,7,1260,1959,47.6357,-122.123,Bellevue - Northeast
7300200550,659000.0,4,2,24931,2.0,8,2610,1983,47.5771,-122.05,Sammamish
2061100570,595000.0,3,2,5753,1.0,8,1110,1941,47.6898,-122.327,Green Lake and Phinney Ridge
8856890200,350000.0,3,2,16290,2.0,8,1780,1987,47.4622,-122.127,Renton - North
8731951670,270000.0,4,2,8600,1.0,8,1900,1975,47.3102,-122.381,Federal Way - Dash Point and Southern Rim
4037200075,662500.0,6,2,25600,1.0,7,1340,1957,47.6061,-122.117,Bellevue - Northeast
5066400483,249900.0,3,2,14000,1.0,5,1380,1939,47.294,-122.281,"Lakeland, Algona, Pacific, and Milton"
4167300310,324500.0,3,2,11340,1.0,7,1230,1977,47.3272,-122.362,Federal Way - Central
8682262400,430000.0,2,2,4003,1.0,8,1350,2004,47.7176,-122.033,Bear Creek and Greater Sammamish
8682262400,419950.0,2,2,4003,1.0,8,1350,2004,47.7176,-122.033,Bear Creek and Greater Sammamish
6777800160,285000.0,4,2,7440,1.0,8,1290,1962,47.3748,-122.276,Kent - West
1402950550,332000.0,4,2,7780,2.0,8,2470,2002,47.3337,-122.191,Auburn - North
2843200070,282000.0,4,2,10725,1.0,7,960,1956,47.5033,-122.3,Burien
6450303785,320000.0,3,1,5175,1.0,7,940,1987,47.7321,-122.34,"Seattle - Broadview, Haller Lake, and Licton Springs"
9429500045,428750.0,3,1,30736,1.5,7,1620,1911,47.5719,-122.119,Bellevue - Central
1443300140,330000.0,3,2,35287,2.0,8,2300,1977,47.2477,-121.937,"Enumclaw, Black Diamond, and Southeast King County"
108000127,456500.0,4,4,2309,3.0,8,2000,2008,47.7027,-122.361,Seattle - Ballard
1081300200,352000.0,3,2,11050,1.0,8,1640,1972,47.4723,-122.121,"East Highlands, Hobart, and Greater Maple Valley"
8818900060,664000.0,4,2,4080,1.5,7,1530,1912,47.6645,-122.325,Fremont and Wallingford
3395050060,628000.0,3,2,11894,1.0,9,2190,1987,47.7738,-122.203,Bothell and Woodinville
7197350070,512000.0,3,2,12555,1.0,7,1080,1977,47.6618,-122.136,Redmond - South
9510900270,254000.0,3,2,9000,1.0,7,1450,1969,47.3085,-122.376,Federal Way - Dash Point and Southern Rim
3905081070,535800.0,4,2,5790,2.0,8,1900,1994,47.5691,-121.996,Sammamish
2322069114,287653.0,3,1,16050,1.0,7,1050,1960,47.3841,-122.006,"East Highlands, Hobart, and Greater Maple Valley"
5637500070,438000.0,3,2,1304,2.0,8,1180,2006,47.5446,-122.385,Seattle - West Seattle
4164100160,450000.0,4,2,23899,1.0,7,1750,1949,47.7557,-122.237,Kenmore and Lake Forest Park
4136890260,327000.0,5,3,8050,2.0,8,2400,1998,47.2635,-122.209,Auburn - South
3056800160,370500.0,4,2,6120,2.0,7,1790,2005,47.4829,-122.128,Renton - North
3654800200,265000.0,3,2,6271,2.0,7,1720,1993,47.3898,-122.049,Maple Valley
2296500036,450000.0,4,3,13260,1.0,8,1800,1979,47.5152,-122.197,Renton - North
623069068,425000.0,3,1,213444,1.5,8,1520,1988,47.5081,-122.093,Newcastle and Four Creeks
1865820370,166600.0,3,2,8690,1.0,7,1150,1977,47.3729,-122.115,Covington
1723049033,245000.0,1,1,15000,1.0,5,380,1963,47.481,-122.323,Burien
2359300030,565000.0,3,1,5212,1.0,7,910,1951,47.6742,-122.284,Seattle - Ravenna and Bryant
6403310060,539900.0,3,2,10150,1.0,8,1230,1976,47.6963,-122.169,Kirkland - South
1937300270,910000.0,3,4,3200,2.0,10,2480,2010,47.5951,-122.307,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
4137050060,280000.0,4,2,7416,2.0,8,2050,1990,47.2658,-122.219,Auburn - South
2310000240,275000.0,3,2,8549,2.0,7,1420,1989,47.3576,-122.039,Maple Valley
3955900830,467000.0,3,2,6590,2.0,7,3460,2001,47.4802,-122.188,Renton - North
8665050060,457500.0,3,2,4445,2.0,8,1500,1996,47.5682,-122.005,Sammamish
3330500875,381156.0,2,1,3090,1.0,7,1320,1908,47.5517,-122.276,Seattle - Rainier Valley and Rainier Beach
3327020400,289999.0,5,2,8240,1.0,8,1220,1977,47.3122,-122.191,Auburn - North
1250700060,642450.0,3,2,4160,1.0,7,1230,1919,47.5962,-122.288,"Montlake, Madison Park, and Madrona"
4039300400,469950.0,3,2,8701,1.0,7,1220,1962,47.6071,-122.137,Bellevue - Northeast
6665800060,795000.0,3,2,13650,1.0,8,1460,1975,47.6652,-122.188,Kirkland - South
7504110030,785000.0,4,2,10514,2.0,10,3300,1984,47.6323,-122.036,Sammamish
7805450810,860000.0,3,2,12095,2.0,10,3060,1983,47.5611,-122.106,Bellevue - South
6306400140,1095000.0,0,0,4764,3.5,7,3064,1990,47.6362,-122.322,"Seattle - South Lake Union, Cascade, and Eastlake"
8802400416,147500.0,3,1,8498,1.0,7,1530,1959,47.404,-122.203,Kent - East
6204400270,390000.0,3,2,11576,1.0,7,1410,1978,47.7356,-122.198,Bothell and Woodinville
9536602080,229000.0,3,1,8100,1.0,7,1020,1954,47.3586,-122.314,Des Moines and Normandy Park
3826000070,185000.0,3,1,8100,1.0,6,1150,1932,47.494,-122.307,Burien
5101405335,414900.0,3,2,9570,1.0,7,870,1941,47.7004,-122.305,Seattle - Northgate and Lake City
2349300060,200000.0,4,2,4822,1.0,6,920,1914,47.5507,-122.381,Seattle - West Seattle
7749500370,225000.0,4,2,9350,1.0,8,1800,1969,47.2959,-122.191,Auburn - South
2436701200,720000.0,3,2,4000,2.0,7,1360,1924,47.6675,-122.289,Seattle - Ravenna and Bryant
7871500070,930000.0,4,2,4000,2.0,8,1430,1908,47.6402,-122.37,Seattle - Queen Anne
3323500030,1270000.0,5,2,17204,1.0,7,2160,1952,47.6209,-122.222,Bellevue - West
2110200036,700000.0,5,3,3118,2.0,7,1780,1928,47.6094,-122.291,"Montlake, Madison Park, and Madrona"
510002519,466000.0,2,2,1058,3.0,7,1140,2005,47.6608,-122.333,Fremont and Wallingford
1387300070,374000.0,3,2,10640,1.0,7,1330,1976,47.7364,-122.193,Bothell and Woodinville
9465910070,480000.0,3,2,10035,2.0,8,1940,1994,47.7438,-122.172,Bothell and Woodinville
2324800070,740000.0,3,2,25341,2.0,9,3000,1995,47.6724,-122.013,Bear Creek and Greater Sammamish
1962200435,1010000.0,4,1,5400,1.5,8,1820,1923,47.6476,-122.318,"Montlake, Madison Park, and Madrona"
8562890700,395000.0,4,2,5000,2.0,8,2910,2002,47.3782,-122.127,Covington
3298700946,340000.0,2,1,6771,1.0,6,1090,1954,47.5185,-122.352,Seattle - Delridge
880000189,209000.0,3,2,1340,2.0,7,1020,2003,47.526,-122.361,Seattle - Delridge
643500030,431650.0,5,2,7700,1.5,7,1710,1962,47.5922,-122.146,Bellevue - Central
8566100200,980000.0,5,2,11470,1.0,9,1780,1971,47.5368,-122.216,Mercer Island and Point Cities
4298100240,660000.0,3,2,28243,2.0,9,2680,1993,47.7637,-122.05,Bear Creek and Greater Sammamish
3275780030,730000.0,4,2,9009,2.0,8,1840,1977,47.6916,-122.188,Kirkland - South
8648220270,291500.0,3,2,9600,1.0,7,1260,1988,47.3592,-122.076,Covington
1923000160,905000.0,4,4,14486,2.0,9,2340,1997,47.5627,-122.215,Mercer Island and Point Cities
7574910860,800000.0,4,2,50308,1.5,10,2570,1993,47.7418,-122.039,Bear Creek and Greater Sammamish
2296500136,839900.0,4,4,13592,1.0,9,2560,2013,47.5134,-122.2,Renton - North
3278600710,200000.0,1,2,1157,2.0,8,950,2007,47.5492,-122.372,Seattle - Delridge
2460700260,300000.0,3,2,6698,1.0,7,1080,1979,47.4614,-122.168,Renton - South
3188100400,530000.0,3,2,6041,1.5,7,1250,1942,47.69,-122.304,Seattle - Ravenna and Bryant
9406520830,314950.0,3,2,8479,2.0,7,1654,1995,47.3627,-122.037,Maple Valley
3387900390,255000.0,3,2,9315,1.0,7,1410,1960,47.3969,-122.198,Kent - East
1596600024,550000.0,5,3,5720,1.0,7,1500,1950,47.5728,-122.304,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
7625701891,435000.0,3,1,4800,1.0,6,700,1917,47.5499,-122.391,Seattle - West Seattle
3224800075,234000.0,3,2,8738,1.0,7,1420,1966,47.3113,-122.207,Auburn - North
7526800200,615000.0,4,2,10062,1.0,8,1600,1975,47.639,-122.1,Redmond - South
3329530200,205000.0,3,2,8384,1.0,7,1410,1985,47.3315,-122.263,Auburn - North
2115200125,384000.0,4,2,7135,1.0,7,1050,1955,47.5353,-122.349,Seattle - Delridge
6623400135,324000.0,3,2,7208,2.0,8,1750,1994,47.4315,-122.192,Renton - South
103000116,645000.0,3,2,5500,1.0,7,1130,1946,47.6733,-122.301,Seattle - Ravenna and Bryant
2768301525,570000.0,3,3,1777,2.0,8,1260,2007,47.6655,-122.369,Seattle - Ballard
739980260,324000.0,3,2,5322,2.0,8,1920,1999,47.4095,-122.195,Kent - East
4302200695,270000.0,2,1,10320,1.0,6,1000,1943,47.527,-122.356,Seattle - Delridge
1431700370,290000.0,5,2,7700,1.5,7,2120,1962,47.4599,-122.172,Renton - South
7524000030,250000.0,3,2,9220,1.0,7,1440,1965,47.3702,-122.317,Des Moines and Normandy Park
4046500320,342000.0,3,2,16275,2.0,7,1660,1990,47.6903,-121.915,"Duvall, Carnation, Skykomish, and Northeast King County"
4325000125,255000.0,3,2,8450,1.0,7,1340,1958,47.4405,-122.28,Seatac
3456000160,800000.0,3,2,11824,1.0,9,1450,1972,47.5371,-122.218,Mercer Island and Point Cities
9297301580,451000.0,3,2,4049,1.5,7,1000,1926,47.5666,-122.375,Seattle - West Seattle
2465400036,990000.0,4,2,10480,1.0,7,1390,1967,47.6597,-122.204,Kirkland - South
5412200270,288400.0,4,2,6687,1.0,7,1220,1983,47.4046,-122.186,Kent - East
1109000390,420000.0,3,2,4600,2.0,8,1750,1920,47.5383,-122.268,Seattle - Rainier Valley and Rainier Beach
8730000270,359000.0,2,3,1140,2.0,8,1080,2009,47.7052,-122.343,"Seattle - Broadview, Haller Lake, and Licton Springs"
7937600830,390000.0,4,3,262018,1.0,7,1420,1988,47.4417,-122.09,"East Highlands, Hobart, and Greater Maple Valley"
3395070640,300000.0,3,2,2614,2.0,7,1320,2005,47.5355,-122.283,"Seattle - South Beacon Hill, Georgetown, and South Park"
8663280160,545000.0,5,2,7863,1.0,7,1500,1981,47.7096,-122.199,Kirkland - South
6151800624,288349.0,3,1,18616,1.0,6,1250,1972,47.3414,-122.047,"Enumclaw, Black Diamond, and Southeast King County"
8594400370,299900.0,3,2,35026,1.0,7,1290,1985,47.3023,-122.069,"Enumclaw, Black Diamond, and Southeast King County"
2301400640,891000.0,4,2,5000,1.5,7,1720,1925,47.6804,-122.358,Green Lake and Phinney Ridge
4441300240,1200000.0,3,2,22410,1.0,9,1830,1947,47.6972,-122.4,Seattle - Ballard
7714000070,378000.0,4,2,4650,2.0,8,2790,2004,47.3556,-122.026,Maple Valley
3432500486,299995.0,2,1,7200,1.0,6,1060,1951,47.7463,-122.315,Shoreline
5466420030,253000.0,3,2,6564,1.0,7,1310,1994,47.3545,-122.158,Kent - South
1324079046,350000.0,3,2,47916,1.0,7,1580,1979,47.5583,-121.852,"Duvall, Carnation, Skykomish, and Northeast King County"
2768301715,565000.0,4,3,4300,1.5,6,2020,1900,47.6653,-122.372,Seattle - Ballard
3332000135,315000.0,2,1,5665,1.0,6,970,1908,47.5513,-122.273,Seattle - Rainier Valley and Rainier Beach
65000400,570000.0,4,3,6766,1.5,7,1490,1915,47.5446,-122.382,Seattle - West Seattle
8820901670,971000.0,5,4,10140,2.0,9,3350,2005,47.7174,-122.282,Seattle - Northgate and Lake City
8712100575,915000.0,5,2,5589,1.5,9,1840,1910,47.6364,-122.3,"Montlake, Madison Park, and Madrona"
6116500341,419000.0,4,2,23568,1.0,7,2150,1950,47.4522,-122.355,Des Moines and Normandy Park
4167300030,260000.0,4,2,7480,1.0,7,1230,1977,47.3275,-122.361,Federal Way - Central
2925059135,1321500.0,3,3,12968,2.0,9,2230,1990,47.6271,-122.197,Bellevue - West
7708300140,369950.0,3,1,10720,1.0,7,2430,1977,47.4895,-121.787,"Duvall, Carnation, Skykomish, and Northeast King County"
4139430340,1029900.0,3,2,13384,2.0,10,3680,1994,47.5484,-122.119,Bellevue - South
3812400070,435000.0,5,1,6750,1.5,6,1410,1929,47.5453,-122.278,Seattle - Rainier Valley and Rainier Beach
9455200445,601000.0,3,2,6743,1.0,8,1330,1958,47.7012,-122.286,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
6203000160,460500.0,3,1,10650,1.0,7,1150,1963,47.663,-122.178,Kirkland - South
7517500611,720000.0,3,2,1159,3.0,8,2020,2000,47.6617,-122.356,Fremont and Wallingford
8691300860,851000.0,4,2,13202,2.0,10,3130,1996,47.5878,-121.976,Sammamish
5489200435,550000.0,4,3,5000,2.0,7,2670,1916,47.5784,-122.377,Seattle - West Seattle
510002065,700000.0,4,1,4560,1.5,7,1980,1920,47.6606,-122.331,Fremont and Wallingford
252000400,323000.0,3,2,14850,1.0,7,2100,1963,47.3622,-122.059,Covington
7279300070,345500.0,3,1,8581,1.0,6,1350,1944,47.7612,-122.362,Shoreline
8113101670,378000.0,4,2,7920,1.0,7,1190,1959,47.5491,-122.272,Seattle - Rainier Valley and Rainier Beach
7578200310,650000.0,4,2,5000,3.0,8,2208,1917,47.5711,-122.383,Seattle - West Seattle
7715800570,385000.0,3,2,7380,1.0,7,1010,1982,47.6273,-122.062,Sammamish
6852700478,425000.0,2,1,2970,1.0,7,970,1910,47.6233,-122.319,Seattle - Capitol Hill
1917300260,210000.0,4,2,6174,1.5,6,1520,1920,47.2105,-121.989,"Enumclaw, Black Diamond, and Southeast King County"
4298100070,630000.0,4,2,43101,2.0,9,2740,1993,47.7649,-122.049,Bear Creek and Greater Sammamish
1842000140,335000.0,3,2,7500,1.0,7,1300,1953,47.4999,-122.368,Burien
5462100240,196500.0,3,1,9000,1.0,7,1320,1966,47.3461,-122.272,"Lakeland, Algona, Pacific, and Milton"
8651520510,582800.0,4,3,7636,1.0,8,1440,1986,47.6471,-122.06,Sammamish
3578110200,440000.0,3,2,7207,1.0,7,1250,1983,47.7283,-122.222,Kirkland - North
7555210340,752500.0,4,2,8616,2.0,8,2360,1974,47.6495,-122.198,Kirkland - South
2313900510,532500.0,3,2,5000,2.0,7,1210,1909,47.5724,-122.384,Seattle - West Seattle
2009001600,265000.0,3,1,9000,1.0,7,1070,1950,47.4061,-122.33,Des Moines and Normandy Park
1455100116,397500.0,3,1,13737,1.0,6,810,1961,47.7289,-122.283,Seattle - Northgate and Lake City
3629790160,524250.0,3,2,3469,2.0,8,1710,1999,47.546,-122.011,Issaquah
1778350070,765000.0,4,3,10819,2.0,10,2790,1996,47.5515,-122.08,Issaquah
1703050200,648000.0,4,2,5450,2.0,9,2620,2001,47.6301,-122.019,Sammamish
5469700570,469500.0,5,2,24759,1.0,8,1670,1969,47.3908,-122.173,Kent - East
100600860,237500.0,3,2,7854,1.0,7,1050,1975,47.3011,-122.369,Federal Way - Dash Point and Southern Rim
421049116,216000.0,3,1,8712,1.0,7,1280,1956,47.3298,-122.297,Federal Way - North Corridor
3205200640,427200.0,3,1,8400,1.0,7,1030,1963,47.5364,-122.173,Newcastle and Four Creeks
8899200570,280000.0,3,2,7800,1.0,8,1390,1977,47.4545,-122.208,Renton - South
1777500160,718000.0,5,3,9804,1.0,9,1740,1968,47.5702,-122.128,Bellevue - South
7853340860,420000.0,2,3,4139,2.0,8,1760,2010,47.5175,-121.878,Snoqualmie and North Bend
1862400132,379000.0,2,1,5400,1.0,7,930,1952,47.6971,-122.372,Seattle - Ballard
6380500135,326100.0,2,1,7683,1.0,6,880,1942,47.7145,-122.361,"Seattle - Broadview, Haller Lake, and Licton Springs"
9528104108,535000.0,3,2,1016,3.0,7,1310,2003,47.6774,-122.324,Green Lake and Phinney Ridge
2571910160,283000.0,4,3,8560,1.0,7,1560,1992,47.1949,-122.01,"Enumclaw, Black Diamond, and Southeast King County"
316000160,260000.0,3,1,7469,1.5,6,1120,1940,47.5048,-122.301,Burien
2695600505,399000.0,4,1,6388,1.5,7,1500,1951,47.5303,-122.378,Seattle - Delridge
3904910320,484950.0,3,2,5004,2.0,8,1670,1987,47.5688,-122.017,Sammamish
4100000140,640000.0,4,2,9828,1.0,8,2060,1960,47.5867,-122.174,Bellevue - West
3226049270,585000.0,4,2,8158,1.0,8,1660,1952,47.6948,-122.328,Seattle - Northgate and Lake City
1455600030,645000.0,4,2,11583,1.0,8,1190,1955,47.7293,-122.284,Seattle - Northgate and Lake City
5559600140,253000.0,3,2,7651,1.0,7,1490,1988,47.3211,-122.325,Federal Way - Central
